,context,duration,end_time,request_no,simulation_name,start_time,status
1186,USER,18594,2018-06-17 20:05:43.065,553,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,END
1187,USER,18781,2018-06-17 20:05:43.221,411,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.440,END
1188,USER,18763,2018-06-17 20:05:43.237,570,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.474,END
1189,USER,18858,2018-06-17 20:05:43.297,410,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.439,END
1190,USER,18895,2018-06-17 20:05:43.345,456,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.450,END
1191,USER,18888,2018-06-17 20:05:43.365,581,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.477,END
1192,USER,18920,2018-06-17 20:05:43.375,478,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.455,END
1193,USER,18917,2018-06-17 20:05:43.377,504,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.460,END
1194,USER,19195,2018-06-17 20:05:43.654,500,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.459,END
1195,USER,19215,2018-06-17 20:05:43.684,541,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.469,END
1196,USER,19215,2018-06-17 20:05:43.687,559,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,END
1197,USER,19977,2018-06-17 20:05:44.453,577,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.476,END
1198,USER,20031,2018-06-17 20:05:44.503,563,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,END
1199,USER,20097,2018-06-17 20:05:44.568,554,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,END
